index,text,label,agreement,num_votes
train_01_229,"An integrated steel plant , agriculture and mineral-based industries should be set up in Kadapa district for ensuring its comprehensive development and generate employment , CPI(M) district secretary B. Narayana demanded while addressing party functionaries who staged dharna in front of Kadapa Collectorate on Thursday .",1,1,3
train_01_230,"ANDHRA PRADESH Work in banks , insurance firms hit August 21 , 2008 00:00 IST Back to old days : A horse-drawn cart comes in handy for passengers as autos went off the road during the general strike in Kurnool on Wednesday .",0,0.666666667,3
train_01_231,"| Photo Credit : ��� Photo : U. Subramanyam Trade unions oppose move to introduce comprehensive insurance bill UPA failure to contain price line criticised Centre , States accused of sidelining CMP TIRUPATI : The all-India general strike called by trade unions on Wednesday badly hit the working of the PSU banks , LIC and the General Insurance Companies in Chittoor district .",1,1,3
train_01_232,"Besides the bank and the insurance company employees , medical and sales representatives , members of the UTF , anganwadi , municipal and construction workers , hamalis , including the RTC porters , participated in the rally taken out under the banner of the leftist unions protesting against the ��� anti-employee ��� and ��� anti-national ��� policies of the Congress-led UPA government .",0,0.666666667,3
train_01_233,UPA criticised Demonstrations were held in front of the bank branches and the insurance company premises denouncing the failure of the UPA government in holding the price line .,1,0.666666667,3
train_01_234,"Leaders of the CPI-M , CPI , TDP and the frontal units , addressing the rally , lashed out at the Central and State governments for doing nothing except chanting ��� Indira , Rajiv and Sonia ��� mantra , grossly sideling the National Common Minimum Programme .",1,1,3
train_01_235,"Secretary of the Insurance Corporation Employees ��� Union , Nellore Division , K. Gopalakrishnaiah and other leaders , who held a demonstration in front of the United India Insurance Company here , criticised the UPA that had categorically said it would strengthen the LIC and GICs but was doing just the opposite by hiking the cap on the Foreign Direct Investment in the insurance sector .",0,0.666666667,3
train_01_236,Kurnool : Work in all offices and financial institutions came to a stand still on account of the strike .,1,1,3
train_01_237,"The membersof AITUC , CITU , CPI , CPI(M) , NGOs , bank and insurance employees unions took out a rally .",0,0.666666667,3
train_01_238,"Seven Maoists Killed in Gun Battle 18th February 2014 11:36 AM Seven Maoists were killed in a two-hour long gun battle with Maharashtra Police on the border the state shares with Chhattisgarh , a top official said Tuesday .",1,1,3
train_01_239,"The gun battle took place in the deep forests of Bedhkati area near the Gadchiroli-Gondia border around 11.30 p.m. late Monday , said Gadchiroli Superintendent of Police S. Haque .",0,1,3
train_01_240,""" The cross-firing lasted for nearly two hours .",0,1,3
train_01_241,"Several hundred people who have occupied homes at Delft on the Cape Flats are on their way to the Cape High Court in a bid to block their impending eviction , a spokesman said .",1,1,3
train_01_242,"Speaking just after 1pm , Poni said he and the hundreds of residents who had demonstrated outside the court were now on their way by train to the High Court , where they would make another attempt to get an urgent interdict .",1,1,3
train_01_243,"Police clueless about 15 abducted by Maoists 04th November 2011 09:45 PM PATNA : Four days after armed Maoists abducted 15 people , including 12 labourers , in Bihar 's Jamui district , police are still in dark about their whereabouts and have failed to rescue them , officials here said Friday .",0,1,3
train_01_244,""" Police have failed to recover the 15 abducted people .",0,1,3
train_01_245,Additional Director General of Police ( HQs ) Ravinder Kumar said that the state police along with central paramilitary forces have been working to rescue the abducted people .,1,0.666666667,3
train_01_246,"Search is on to trace and recover the abducted people , "" he said .",1,1,3
train_01_247,"The incident took place early Tuesday at Balthara village in Jamui district , about 200 km from Patna , when over three dozen armed Maoists stormed the office of a private construction company engaged in bridge construction and abducted the 15 people .",0,0.666666667,3
train_01_248,"Police suspect that the Maoists abducted the workers after the company refused to pay "" protection money "" demanded by the rebels .",1,1,3
train_01_249,Police officials in Jamui said the Maoists might have crossed to forest area of neighbouring Jharkhand along with abducted people .,0,0.666666667,3
train_01_250,"Meanwhile , the banned Communist Party of India-Maoist 's Jamui-Bhagalpur zone commander Chiragda denied the outfit 's involvement in the abduction and alleged that local criminals were involved .",0,0.666666667,3
train_01_251,"SANGAREDDY : Shortage of urea : farmers protest in Sangareddy August 17 , 2010 00:00 IST With the shortage of urea staring farmers on their face , scores of farmers held ��� rasta roko ' and ��� dharna ' across the district .",1,1,3
train_01_252,"While earlier it was the turn of Telangana Rashtra Samithi ( TRS ) to participate in protests in support to farmers , on Monday it was the Telugu Desam .",1,1,3
train_01_253,"Former Minister P. Babumohan , who was in oblivion for long , suddenly turned up in Sangareddy and participated in the agitation held before the Collectorate .",0,1,3
train_01_254,"Addressing the gathering , Mr. Babumohan said that the party was committed to the cause of the farmers .",0,0.666666667,3
train_01_255,"Similar protests were held at Narsapur , Sadasivapet , Toguta and other places .",0,0.666666667,3
train_01_256,At Toopran farmers blocked roads and held protest .,0,0.666666667,3
train_01_257,"False assurances Despite serious protests from the farming community , it seems that none of the three Ministers ��� J. Geeta Reddy , C. Damodar Rajanarasimha and V. Sunitha Lakshma Reddy - took the issue seriously .",0,0.666666667,3
train_01_258,"Former TDP Minister P. Babumohan , who was in oblivion for long , participated in the agitation Despite assurances by the authorities , the stock of urea is not reaching farmers",1,0.666666667,3
train_01_259,The stir intensified when women activists on Tuesday voiced their support for those women set to march towards Shani Shingnapur temple in Maharashtra to break the centuries old tradition of not allowing the feminine gender to enter the sanctum sanctorum .,1,1,3
train_01_260,"Following the Shani temple stir , Muslim women too on Thursday staged a protest demanding entry into a restricted area of the Haji Ali dargah .",1,1,3
train_01_261,"Two labourers killed , workers stir at BALCO Raipur , june 3 Tension gripped BALCO��s Korba plant and work was disrupted after two labourers were killed inside the plant .",1,1,3
