corpus,doc_id,sent_id,eg_id,index,text,causal_text_w_pairs,num_rs
cnc,train_05_84,2180,0,cnc_train_05_84_2180_0,"29th June 2015 06:08 AM VELLORE : As many as 95 youth have been arrested with the deadly attack on police personnel in Ambur Town on Saturday night which left 38 police personnel , including women , and a couple of civilians injured in connection with the death of Shameel Ahmed .","['29th June 2015 06:08 AM VELLORE : <ARG1>As many as 95 youth have been arrested</ARG1> <SIG0>with</SIG0> <ARG0>the deadly attack on police personnel in Ambur Town on Saturday night</ARG0> which left 38 police personnel , including women , and a couple of civilians injured in connection with the death of Shameel Ahmed .', '29th June 2015 06:08 AM VELLORE : As many as 95 youth have been arrested with <ARG0>the deadly attack on police personnel in Ambur Town on Saturday night</ARG0> <ARG1>which <SIG0>left</SIG0> 38 police personnel , including women , and a couple of civilians injured</ARG1> in connection with the death of Shameel Ahmed .', '29th June 2015 06:08 AM VELLORE : As many as 95 youth have been arrested with the deadly attack on police personnel in Ambur Town on Saturday night <ARG1>which left 38 police personnel , including women , and a couple of civilians injured</ARG1> <SIG0>in connection with</SIG0> <ARG0>the death of Shameel Ahmed</ARG0> .']",3
cnc,train_05_85,956,0,cnc_train_05_85_956_0,"The unruly mob turned violent and set two police jeeps , a mini-bus , four two-wheelers and a TASMAC outlet on fire .","['<ARG0>The unruly mob turned violent</ARG0> and <ARG1><SIG0>set</SIG0> two police jeeps , a mini-bus , four two-wheelers and a TASMAC outlet <SIG1>on</SIG1> fire</ARG1> .']",1
cnc,train_05_86,3181,0,cnc_train_05_86_3181_0,The windshields of several government and private buses and an ambulance were damaged in the stone-pelting incident .,['<ARG1>The windshields of several government and private buses and an ambulance were damaged</ARG1> in <ARG0>the stone-pelting incident</ARG0> .'],1
cnc,train_05_87,1059,0,cnc_train_05_87_1059_0,Some protestors also ransacked two private hospitals in the vicinity and attacked the Ambur Town Station .,[],0
cnc,train_05_88,3126,0,cnc_train_05_88_3126_0,"The protestors , however , split up into small groups and hid themselves on top of some houses in Nellikollai , Housing Board and Pudumannai areas and pelted stones indiscriminately at policemen .",[],0
cnc,train_05_89,2548,0,cnc_train_05_89_2548_0,"Police have arrested as many as 181 persons since the protests began and were taken to an undisclosed place for inquiry and released 86 persons , all under 18 years of age .","['<ARG1>Police have arrested as many as 181 persons</ARG1> <SIG0>since</SIG0> <ARG0>the protests</ARG0> began and were taken to an undisclosed place for inquiry and released 86 persons , all under 18 years of age .', 'Police have arrested as many as 181 persons since the protests began and <ARG1>were taken to an undisclosed place</ARG1> <SIG0>for</SIG0> <ARG0>inquiry</ARG0> and released 86 persons , all under 18 years of age .']",2
cnc,train_05_9,1471,0,cnc_train_05_9_1471_0,Their cars were attacked and stoned .,[],0
cnc,train_05_90,668,0,cnc_train_05_90_668_0,"As many as 38 police personnel , including women police , sustained injuries in the clash .","['<ARG1>As many as 38 police personnel , including women police , sustained injuries</ARG1> in <ARG0>the clash</ARG0> .']",1
cnc,train_05_91,3102,0,cnc_train_05_91_3102_0,"Around 50 women protested and tried to surround the Tahsildar office in Ambur Town demanding the release of the persons arrested , claiming the persons arrested were innocents .","['<ARG1>Around 50 women protested and tried to surround the Tahsildar office in Ambur Town</ARG1> <ARG0><SIG0>demanding</SIG0> the release of the persons arrested</ARG0> , claiming the persons arrested were innocents .', 'Around 50 women protested and tried to surround the Tahsildar office in Ambur Town <ARG1>demanding the release of the persons arrested</ARG1> , <ARG0>claiming the persons arrested were innocents</ARG0> .']",2
cnc,train_05_92,2161,0,cnc_train_05_92_2161_0,They withdrew the protest after the revenue and police officials assured them that they would release the persons not involved in the clash .,['<ARG1>They withdrew the protest</ARG1> after <ARG0>the revenue and police officials assured them that they would release the persons not involved in the clash</ARG0> .'],1
cnc,train_05_93,1704,0,cnc_train_05_93_1704_0,"Goldfields Limited would only reopen its number four shaft at the Beatrix mine in the Free State once it was assured of worker safety after two people were killed during a National Union of Mineworkers ( NUM ) meeting at the mine , Goldfields spokesman Willie Jacobsz said on Wednesday .","['<ARG1>Goldfields Limited would only reopen its number four shaft at the Beatrix mine in the Free State</ARG1> once <ARG0>it was assured of worker safety</ARG0> after two people were killed during a National Union of Mineworkers ( NUM ) meeting at the mine , Goldfields spokesman Willie Jacobsz said on Wednesday .']",1
cnc,train_05_94,2889,0,cnc_train_05_94_2889_0,"Meanwhile , a `` high level '' meeting between NUM and Goldfields Limited was underway on Wednesday afternoon to discuss the incident .","[""Meanwhile , <ARG1>a `` high level '' meeting between NUM and Goldfields Limited was underway on Wednesday afternoon</ARG1> <ARG0><SIG0>to</SIG0> discuss the incident</ARG0> .""]",1
cnc,train_05_95,1596,0,cnc_train_05_95_1596_0,"The number four shaft was closed on Tuesday night when violence erupted at a meeting attended by about 750 people , leading to the deaths .","['<ARG1>The number four shaft was closed on Tuesday night</ARG1> when <ARG0>violence erupted at a meeting attended by about 750 people</ARG0> , leading to the deaths .', 'The number four shaft was closed on Tuesday night when <ARG0>violence erupted at a meeting attended by about 750 people</ARG0> , <ARG1><SIG0>leading to</SIG0> the deaths</ARG1> .']",2
cnc,train_05_96,366,0,cnc_train_05_96_366_0,Police said that they had clashed over the election of a new branch committee and the two were beaten to death with sticks and knobkerries .,['Police said that <ARG0>they had clashed over the election of a new branch committee</ARG0> and <ARG1>the two were beaten to death with sticks and knobkerries</ARG1> .'],1
cnc,train_05_97,2914,0,cnc_train_05_97_2914_0,"The main suspect in a series of parcel bombings in southern China was killed in one of the blasts , according to local police .","['<ARG1>The main suspect in a series of parcel bombings in southern China was killed</ARG1> in <ARG0>one of the blasts</ARG0> , according to local police .']",1
cnc,train_05_98,2996,0,cnc_train_05_98_2996_0,"According to state media reports , police said a 33 year-old quarry worker , Wei Yinyong , was responsible for the 18 bombs hidden in packages that exploded at a series of locations in the southern region of Guangxi on Wednesday and Thursday , killing 10 and injuring 51 .","['According to state media reports , police said a 33 year-old quarry worker , Wei Yinyong , was responsible for <ARG0>the 18 bombs hidden in packages that exploded at a series of locations in the southern region of Guangxi on Wednesday and Thursday</ARG0> , <ARG1><SIG1>killing</SIG1> 10 and <SIG0>injuring</SIG0> 51</ARG1> .']",1
cnc,train_05_99,3026,0,cnc_train_05_99_3026_0,"On Thursday , another explosion struck a residential area in the city of Liuzhou , a day after the first series of blasts at a number of locations including shopping malls , hospitals and government buildings .",[],0
cnc,train_06_0,1129,0,cnc_train_06_0_1129_0,"June 10 , 2009 : Nine security personnel , including CRPF troopers , ambushed by Maoists during a routine patrol in Saranda jungles in Jharkhand .",[],0
cnc,train_06_1,68,0,cnc_train_06_1_68_0,"May 22 , 2009 : Maoists kill 16 policemen in the jungles of Gadchiroli district in Maharashtra .",[],0
cnc,train_06_10,1988,0,cnc_train_06_10_1988_0,"NE Youth 's Death Sparks Protest 01st February 2014 09:23 AM Nido Taniam , son of Arunachal Pradesh Congress legislator Nido Pavitra died on Thursday allegedly after being beaten up at a market area in Lajpar Nagar here .","[""NE Youth 's Death Sparks Protest 01st February 2014 09:23 AM <ARG1>Nido Taniam , son of Arunachal Pradesh Congress legislator Nido Pavitra died on Thursday</ARG1> <SIG0>allegedly</SIG0> after <ARG0>being beaten up at a market area in Lajpar Nagar here</ARG0> .""]",1
cnc,train_06_100,2582,0,cnc_train_06_100_2582_0,"According to police , one person was arrested for public violence on Saturday after about 70 protesting residents stoned a car and attempted to blockade roads in Goedgevonden .","['According to police , <ARG1>one person was arrested for public violence on Saturday</ARG1> after <ARG0>about 70 protesting residents stoned a car and attempted to blockade roads in Goedgevonden</ARG0> .', 'According to police , <ARG1>one person was arrested</ARG1> <SIG0>for</SIG0> <ARG0>public violence</ARG0> on Saturday after about 70 protesting residents stoned a car and attempted to blockade roads in Goedgevonden .']",2
cnc,train_06_101,3058,0,cnc_train_06_101_3058_0,"`` Fourteen people were arrested on Tuesday for barricading roads in Mothutlung near Brits , '' Colonel Sabata Mokgwabone said in a statement .","[""`` <ARG1>Fourteen people were arrested on Tuesday</ARG1> <SIG0>for</SIG0> <ARG0>barricading roads in Mothutlung near Brits</ARG0> , '' Colonel Sabata Mokgwabone said in a statement .""]",1
cnc,train_06_102,2656,0,cnc_train_06_102_2656_0,The arrests came after residents took to the streets and barricaded roads .,['<ARG1>The arrests came</ARG1> after <ARG0>residents took to the streets and barricaded roads</ARG0> .'],1
cnc,train_06_103,2639,0,cnc_train_06_103_2639_0,Residents started protesting on Sunday afternoon about a water shortage in Mothutlung .,['<ARG1>Residents started protesting on Sunday afternoon</ARG1> <SIG0>about</SIG0> <ARG0>a water shortage in Mothutlung</ARG0> .'],1
cnc,train_06_104,919,0,cnc_train_06_104_919_0,"On Monday , two people were killed , allegedly by police , during the protests .","['On Monday , <ARG1>two people were killed</ARG1> , <ARG0><SIG0>allegedly by</SIG0> police , during the protests</ARG0> .']",1
cnc,train_06_105,2137,0,cnc_train_06_105_2137_0,"But she really caught the public 's attention last month when the China Grass-roots Women 's Rights Centre - the NGO Ye set up in Hubei - started a petition drive in the provincial capital , Wuhan , calling for the legalisation of prostitution .","[""But <ARG1>she really caught the public 's attention last month</ARG1> when <ARG0>the China Grass-roots Women 's Rights Centre - the NGO Ye set up in Hubei - started a petition drive in the provincial capital , Wuhan , calling for the legalisation of prostitution</ARG0> ."", ""But she really caught the public 's attention last month when <ARG1>the China Grass-roots Women 's Rights Centre - the NGO Ye set up in Hubei - started a petition drive in the provincial capital , Wuhan</ARG1> , <ARG0><SIG0>calling for</SIG0> the legalisation of prostitution</ARG0> .""]",2
cnc,train_06_106,1110,0,cnc_train_06_106_1110_0,"The petition came at a sensitive time , with the mainland in the midst of a massive crackdown on vice .","['<ARG1>The petition came at a sensitive time</ARG1> , <SIG0>with</SIG0> <ARG0>the mainland in the midst of a massive crackdown on vice</ARG0> .']",1
cnc,train_06_107,2912,0,cnc_train_06_107_2912_0,It was against this background that the centre started its public campaign to collect signatures in Wuhan on July 29 .,['It was against this background that <ARG1>the centre started its public campaign</ARG1> <ARG0><SIG0>to</SIG0> collect signatures in Wuhan on July 29</ARG0> .'],1
cnc,train_06_108,1053,0,cnc_train_06_108_1053_0,"NGO volunteers and prostitutes , holding red umbrellas symbolising protection , shouted : ' Legalisation of sex workers , innocence of sex workers ! ' The authorities quickly stepped in and banned the petition .","[""<ARG0>NGO volunteers and prostitutes , holding red umbrellas symbolising protection , shouted : ' Legalisation of sex workers , innocence of sex workers !</ARG0> ' <ARG1>The authorities quickly stepped in and banned the petition</ARG1> .""]",1
