index,text,label
cnc_train_05_314_0_0,SC curbs on NIA questioning Sadhvi Pragya 09th July 2012 09:26 PM The Supreme Court Monday restrained the National Investigation Agency from interrogating Sadhvi Pragya Singh Thakur in connection with the 2007 murder of Rashtriya Swayamsewak Sangh activist Sunil Joshi in Madhya Pradesh .,0
cnc_train_05_316_0_0,"Some of the major Maoist guerrilla attacks in past : April 6 , 2010 : 76 security personnel , of whom 75 belonged to the Central Reserve Police Force ( CRPF ) , slaughtered by Maoists in the Chintalnar forested hamlet of Dantewada district .",0
cnc_train_05_318_0_0,"Maoists blast a railway track in Bihar 's Gaya district , causing derailment of the Bhubaneswar-New Delhi Rajdhani Express .",1
cnc_train_05_319_0_0,"On the same day , a landmine attack in Orissa leaves an empty freight train derailed and hitting railway services on the Howrah-Mumbai route .",1
cnc_train_05_320_0_0,"Around 100 Maoists storm a police camp in Silda , West Bengal , killing 24 policemen and looting arms .",1
cnc_train_05_321_0_0,17 policemen were killed in an ambush by Maoists at Laheri police station in Gadchiroli district of Maharashtra .,1
cnc_train_05_322_0_0,Six CRPF men killed in a landmine blast at Dantewada district in Chhattisgarh .,1
cnc_train_05_323_0_0,Three separate attacks in Rajnandgaon district of Chhattisgarh claim the lives of 30 security personnel .,1
cnc_train_05_324_0_0,A group of motorcycle-borne armed Maoists open fire on Lakhisarai district court premises in Bihar to free four of their men .,1
cnc_train_06_0_0_0,"June 10 , 2009 : Nine security personnel , including CRPF troopers , ambushed by Maoists during a routine patrol in Saranda jungles in Jharkhand .",0
cnc_train_06_1_0_0,"May 22 , 2009 : Maoists kill 16 policemen in the jungles of Gadchiroli district in Maharashtra .",0
cnc_train_06_2_0_0,Around 10 policemen are killed in eastern Orissa 's Koraput district when Maoists attack a state-run bauxite mine .,1
cnc_train_06_4_0_0,The seven-km long padyatra by the Congress from Manoharpur to Salipur was attended by party supporters and farmers .,0
cnc_train_06_5_0_0,The rally culminated in a public meeting where senior Congress leaders held the BJD government responsible for the spate of farmer suicides in the State since September .,0
cnc_train_06_6_0_0,Many senior party leaders joined PCC president Prasad Harichandan in the padyatra and addressed the gathering criticising Chief Minister .,0
cnc_train_06_7_0_0,Saturday ’ s was the third phase of the Jana Jagaran padyatra .,0
cnc_train_06_8_0_0,"The party had organised the first two phases of the padyatra at Angul and Dhenkanal , and Nuapada and Nabarangpur .",0
cnc_train_06_9_0_0,The BJD had also organised a rally in Bargarh district a few days ago in western Odisha where more farmers had taken the extreme step .,0
cnc_train_06_10_0_0,"NE Youth 's Death Sparks Protest 01st February 2014 09:23 AM Nido Taniam , son of Arunachal Pradesh Congress legislator Nido Pavitra died on Thursday allegedly after being beaten up at a market area in Lajpar Nagar here .",1
cnc_train_06_11_0_0,The incident has sparked protests across New Delhi over the security of students from the north-east .,1
cnc_train_06_12_0_0,It is being alleged that racism could have been one of the triggers for the quarrel .,1
cnc_train_06_13_0_0,"About 1,000 angry protesters gathered outside the Alice Magistrates Court on Thursday where four suspects appeared on charges of murdering a Victoria Hospital tutor last year .",0
cnc_train_06_14_0_0,"Before their court appearance , protestors holding placards with various slogans filled the streets outside the court where a memorandum was handed to magistrate Xolile Dlulisa .",0
cnc_train_06_15_0_0,"The memorandum , from the residents of Ward 10 in the Nkonkobe municipality registered resentment and disapproval of the high crime rate in the country , in Alice in particular .",0
cnc_train_06_16_0_0,"The memorandum called for the State to refuse bail for murderers , saying residents could be tempted to take the law into their own hands .",1
cnc_train_06_17_0_0,"A petition was sent to the Grahamstown area commissioner in June highlighting crime levels in the area , according to the memorandum .",0
cnc_train_06_18_0_0,After Dlulisa accepted the memorandum the suspects were led handcuffed into the court to jeers from the protestors .,0
cnc_train_06_19_0_0,"Maoist banners found 10th April 2011 05:14 AM KORAPUT : MAOIST banners were found near the District Primary Education Project ( DPEP ) office today in which the ultras threatened to kill Shikhya Sahayak candidates , outsiders to the district , who have been selected to join the service here .",0
cnc_train_06_20_0_0,"Maoists , in the banners , have also demanded release of hardcore cadre Ghasi who was arrested by police earlier this week .",0
cnc_train_06_21_0_0,Similar banners were also found between Sunki and Ampavalli where Maoists also blocked road by felling trees .,1
cnc_train_06_22_0_0,"SIT fails to serve notice on Mani 14th November 2012 10:43 AM The Special Investigation Team ( SIT ) , probing the murder of Youth Congress leader Anchery Baby , failed to serve notice for polygraph test on former CPM Idukki secretary M M Mani and another accused Kynakari Kuttan on Tuesday .",0
cnc_train_06_23_0_0,"Mpofu represents the families of slain miners and the miners who were arrested during labour unrest at Lonmin platinum mine in Rustenburg last year , where 44 people were killed .",0
cnc_train_06_26_0_0,"The Left , the BJP and a few other parties have been disrupting Parliament proceedings for the past two days over the alleged involvement of the Maoists in organising Trinamool Congress rally at Lalgarh in West Bengal .",1
cnc_train_06_28_0_0,"Several persons , including two policemen , were injured in the clash that lasted nearly an hour .",0
cnc_train_06_29_0_0,The police fired seven rounds in the air and lobbed nine teargas shells to bring the mob which fired from country-made guns and pelted stones under control .,1
cnc_train_06_30_0_0,"It all began at around 4 pm at the local MCD school , which is divided into the Urdu - and Hindi-medium sections .",0
cnc_train_06_31_0_0,The altercation took a turn for the worse as bystanders from both the communities joined in with whatever they could lay their hands on .,1
cnc_train_06_32_0_0,Brickbats flew from all directions and a few knives were also flashed .,0
cnc_train_06_35_0_0,Police teargassing was answered with a few gunshots in the air from one of the houses .,1
cnc_train_06_36_0_0,"In retaliation , the police fired a few rounds in the air which finally capped the clashes .",1
cnc_train_06_37_0_0,"After the Chief Minister was briefed about the incident , she was mobbed by the residents and had to listen to the acute power problem in the area .",1
cnc_train_06_38_0_0,The residents told the CM that it was not the residents of the area who indulged in fighting .,0
cnc_train_06_39_0_0,Even as the police were rounding up the suspects and interrogating Chanda -- the prime suspect and a known ruffian -- a stone flew and landed near the area SDM Prakash Chandra .,0
cnc_train_06_40_0_0,Home guards ran in the direction from which the stone had been hurled and caught hold of a teenaged boy and dragged him in the direction of the local police station .,0
cnc_train_06_41_0_0,The number of persons injured during the clashes could not be ascertained as most of them had gone into hiding .,1
cnc_train_06_42_0_0,Northam Platinum 's management acknowledged receipt of a memorandum from striking mineworkers at its head office in Johannesburg on Tuesday .,0
cnc_train_06_43_0_0,"The platinum miner has reportedly offered workers eight to nine percent increases , and warned that should the strike continue , it may be forced to cut jobs .",1
cnc_train_06_44_0_0,"Workers at the company 's Zondereinde mine , near Amandelbult in Limpopo , went on strike on November 3 .",0
cnc_train_06_45_0_0,"A woman was killed in her sleep when the bombs rocked parts of Soweto , south of Johannesburg , on Wednesday morning last week .",1
cnc_train_06_46_0_0,"Another bomb went off in Bronkhorstspruit , Mpumalanga .",0
cnc_train_06_47_0_0,Selebi said police can positively place at least one of the men at the scene of the Soweto blasts .,0
cnc_train_06_48_0_0,The mixture was similar to the once used in the Gauteng and Mpumalanga bombs .,0
cnc_train_06_50_0_0,Functioning of the offices was disrupted for some time .,0
cnc_train_06_53_0_0,"The release claimed that nearly 1,000 workers , who operate services within the city , are on strike .",0
cnc_train_06_55_0_0,The indefinite strike will continue as the meeting convened by District Collector M. Beena to end the private bus strike failed to reach a consensus .,1
cnc_train_06_57_0_0,The protests were initially focused on a bill  that would make it easier to extradite people to China from the semi-autonomous city .,1
cnc_train_06_61_0_0,The unruly group of IFP members blockaded the entrance of a fishery firm at Dokodweni where Comrade Zuma was to address about 300 workers .,0
cnc_train_06_62_0_0,ANC Deputy President Zuma and campaigners then proceeded to Sundumbili township at Mandeni where hundreds of teachers were holding a meeting .,0
