index,text,label
1116,"Among the other actively traded blue-chip issues , Imperial Chemical Industries dropped 11 to # 10.86 , Hanson skidded 9.5 to 200.5 , and British Telecom fell 10 to 250 .",0
1117,"In Tokyo , stocks closed lower but above intraday lows in active trading .",0
1118,The Nikkei index was pressured down by profit-taking triggered by sharp advances made through this week and fell 151.20 points to 35527.29 .,0
1119,"In early trading in Tokyo Monday , the Nikkei index fell 148.85 points to 35378.44 .",0
1120,"On Friday , the Tokyo stock price index of first section issues was down 15.82 at 2681.76 .",0
1121,"First-section volume was estimated at 1.3 billion shares , up from 886 million shares Thursday .",0
1122,An official at Wako Securities said brokerages ' excessive expectations about recent advances in Tokyu Group shares and real estate issues were dashed Friday .,0
1123,Dealers placed heavy buy orders in the morning to start the first trading day for November transactions .,0
1124,"But they failed to sell these stocks to client investors , who were cautious about the sharp gains these issues made this week , the Wako official said .",0
1125,"Fund managers said Friday 's profittaking was a natural result of the week 's "" abnormal fever "" in buying real estate , shipbuilding , steel and construction shares .",0
1126,"Frankfurt prices closed lower again Friday , the fourth decline in the past five days and the culmination of a week that saw the DAX index lose 4 % .",0
1127,The DAX dropped 19.69 points Friday to 1462.93 .,0
1128,"Traders said the continued turbulence in other markets , coupled with the drop in London following the Lawson resignation , were responsible .",0
1129,Traders said that selling pressure was n't enormous and that the DAX dropped Friday more on a lack of any substantial buying interest .,0
1130,They said contributing to the downward drift was the fact that many professional traders had chosen to square positions ahead of the weekend .,0
1131,""" It 's the whole uncertainty about what 's happening around us , "" said Valentin Von Korff , a trader at Credit Suisse First Boston in Frankfurt .",0
1132,""" If you take away the outside influences , the market itself looks very cheap .",0
1133,"What 's happening here is n't justified by the fundamentals . """,0
1134,Traders said the market remains extremely nervous because of the wild swings seen on the New York Stock Exchange last week .,0
1135,"That 's leaving small investors with cold feet , they said , and prompting institutions to take a reserved stance on the sidelines as well , at least until the market in New York settles down somewhat .",0
1136,"Elsewhere , share prices closed lower in Paris , Zurich , Amsterdam , Brussels and Stockholm , and were mixed in Milan .",0
1137,The British shakeup was widely cited for the declines .,0
1138,"Share prices also closed lower in Sydney , Hong Kong , Singapore , Taipei , Manila , Wellington and Seoul .",0
1139,"Concern about declines in other markets , especially New York , caused selling pressure .",0
1140,"Here are price trends on the world 's major stock markets , as calculated by Morgan Stanley Capital International Perspective , Geneva .",0
1141,"To make them directly comparable , each index is based on the close of 1969 equaling 100 .",0
1142,The company said it was delaying construction because of current market conditions .,1
1143,"But the Memphis , Tenn . , facility was n't to begin turning out product until 1993 , so the decision may reveal a more pessimistic long-term outlook as well .",1
1144,""" Cheerios and Honey Nut Cheerios have eaten away sales normally going to Kellogg 's corn-based lines simply because they are made of oats , "" says Merrill Lynch food analyst William Maguire .",1
1145,"General Mills , meanwhile , finds itself constrained from boosting sales further because its plants are operating at capacity .",1
1146,This has n't been Kellogg Co.'s year .,0
1147,The oat-bran craze has cost the world 's largest cereal maker market share .,0
1148,The company 's president quit suddenly .,0
1149,And now Kellogg is indefinitely suspending work on what was to be a $ 1 billion cereal plant .,0
1150,Kellogg 's current share is believed to be slightly under 40 % while General Mills ' share is about 27 % .,0
1151,"Led by its oat-based Cheerios line , General Mills has gained an estimated 2 % share so far this year , mostly at the expense of Kellogg .",0
1152,Each share point is worth about $ 60 million in sales .,0
1153,"Analysts say much of Kellogg 's erosion has been in such core brands as Corn Flakes , Rice Krispies and Frosted Flakes , which represent nearly one-third of its sales volume .",0
1154,"Kellogg is so anxious to turn around Corn Flakes sales that it soon will begin selling boxes for as little as 99 cents , trade sources say .",0
1155,"Kellogg is based in Battle Creek , Mich . , a city that calls itself the breakfast capital of the world .",0
1156,"Another analyst , John C. Maxwell Jr. of Wheat , First Securities in Richmond , Va . , recently went to a "" sell "" recommendation on Kellogg stock , which closed Friday at $ 71.75 , down 75 cents , in New York Stock Exchange composite trading .",0
1157,""" I do n't think Kellogg can get back to 40 % this year , "" he said .",0
1158,""" Kellogg 's main problem is life style .",0
1159,"People are reading the boxes and deciding they want something that 's ` healthy ' for you -- oats , bran . """,0
1160,"Mr. Maxwell said he would n't be surprised if , over the next two years or so , General Mills ' share increased to 30 % or more .",0
1161,"In announcing the plant delay , Kellogg Chairman William E. LaMothe said , "" Cereal volume growth in the U.S. has not met our expectations for 1989 "" .",0
1162,He said construction would n't resume until market conditions warrant it .,0
1163,Kellogg indicated that it has room to grow without adding facilities .,0
1164,"The company has five other U.S. plants , including a modern facility at its Battle Creek headquarters known as Building 100 , which is to add bran-processing and rice-processing capacity next year .",0
1165,"A Kellogg officer , who asked not to be named , said the Memphis project was "" pulled in for a reconsideration of costs , "" an indication that the ambitious plans might be scaled back in any future construction .",0
1166,"Initial cost estimates for the plant , which was to have been built in phases , ranged from $ 1 billion to $ 1.2 billion .",0
